Nombre;Fecha;Competicion;Jornadas;Titular;Minutos;Goles;Asistencias;Tiros;Tiros a puerta;Amarila;Roja;Toques;Presion;Entradas;Intercepciones;Bloqueos
Luis Javier Suárez;21/09/2019;Segunda División;42;Y;90;0;0;8;1;0;0;3;3;0;1;0
Luis Javier Suárez;29/09/2019;Segunda División;43;Y;90;2;0;3;2;0;0;1;2;0;2;0
Luis Javier Suárez;03/10/2019;Segunda División;44;Y;90;1;0;4;3;0;0;0;2;1;0;0
Luis Javier Suárez;06/10/2019;Segunda División;45;Y;90;0;0;6;2;1;0;2;3;1;0;0
Luis Javier Suárez;13/10/2019;Segunda División;46;Y;89;0;0;3;2;0;0;1;1;2;1;1
Luis Javier Suárez;16/10/2019;Segunda División;47;N;33;0;0;1;0;0;0;1;1;0;0;0
Luis Javier Suárez;20/10/2019;Segunda División;48;Y;90;0;0;3;0;1;0;1;4;0;3;2
Luis Javier Suárez;27/10/2019;Segunda División;49;Y;67;0;0;0;0;0;0;1;0;0;0;0
Luis Javier Suárez;03/11/2019;Segunda División;50;Y;90;2;1;8;4;1;0;3;6;0;0;0
Luis Javier Suárez;16/11/2019;Segunda División;51;Y;90;0;0;2;0;0;0;0;1;0;2;0
Luis Javier Suárez;23/11/2019;Segunda División;52;Y;86;0;0;2;1;0;0;3;3;0;0;0
Luis Javier Suárez;30/11/2019;Segunda División;53;Y;85;2;0;7;3;1;0;0;1;0;0;1
Luis Javier Suárez;08/12/2019;Segunda División;54;Y;86;1;0;5;3;1;0;3;1;0;0;0
Luis Javier Suárez;14/12/2019;Segunda División;55;Y;87;1;0;2;1;1;0;2;3;0;1;0
Luis Javier Suárez;22/12/2019;Segunda División;56;Y;90;0;0;1;0;1;0;3;2;0;0;0
Luis Javier Suárez;07/01/2020;Segunda División;57;Y;71;1;0;4;2;0;0;1;0;1;1;1
Luis Javier Suárez;14/01/2020;Segunda División;58;Y;90;0;0;2;0;0;0;4;3;0;0;1
Luis Javier Suárez;25/01/2020;Segunda División;59;Y;90;0;1;3;1;0;0;1;2;0;1;1
Luis Javier Suárez;02/02/2020;Segunda División;60;Y;89;0;0;0;0;0;0;2;2;0;0;0
Luis Javier Suárez;08/02/2020;Segunda División;61;Y;90;0;0;3;1;0;0;0;2;0;1;0
Luis Javier Suárez;15/02/2020;Segunda División;62;Y;75;1;0;2;1;1;0;4;1;0;2;2
Luis Javier Suárez;23/02/2020;Segunda División;63;Y;76;1;0;4;1;0;0;2;0;0;1;0
Luis Javier Suárez;29/02/2020;Segunda División;64;Y;90;0;0;2;1;0;0;1;4;0;1;0
Luis Javier Suárez;08/03/2020;Segunda División;65;Y;90;1;0;2;2;0;0;0;2;0;1;1
Luis Javier Suárez;13/06/2020;Segunda División;66;Y;78;0;0;2;0;0;0;3;2;1;1;1
Luis Javier Suárez;16/06/2020;Segunda División;67;Y;86;0;0;1;0;0;0;2;0;0;1;0
Luis Javier Suárez;20/06/2020;Segunda División;68;Y;90;0;0;2;1;0;0;1;2;0;1;0
Luis Javier Suárez;23/06/2020;Segunda División;69;Y;78;1;1;4;3;0;0;1;1;0;0;2
Luis Javier Suárez;29/06/2020;Segunda División;70;Y;88;0;0;2;1;0;0;1;1;0;0;0
Luis Javier Suárez;03/07/2020;Segunda División;71;Y;90;0;0;1;0;1;0;1;2;1;1;0
Luis Javier Suárez;09/07/2020;Segunda División;72;Y;90;1;0;2;1;1;0;1;2;0;0;0
Luis Javier Suárez;12/07/2020;Segunda División;73;Y;90;0;0;2;1;1;0;1;2;0;0;0
Luis Javier Suárez;17/07/2020;Segunda División;74;Y;58;0;0;1;0;0;0;0;1;1;1;0
Luis Javier Suárez;04/10/2020;La Liga;75;N;1;0;0;0;0;0;0;6;3;1;0;0
Luis Javier Suárez;17/10/2020;La Liga;76;N;17;0;0;0;0;0;0;7;0;0;0;0
Luis Javier Suárez;25/10/2020;La Liga;77;Y;54;0;0;1;0;0;0;17;6;1;1;0
Luis Javier Suárez;01/11/2020;La Liga;78;N;34;0;0;1;0;1;0;8;9;0;1;0
Luis Javier Suárez;08/11/2020;La Liga;79;Y;90;0;0;0;0;0;0;26;9;0;1;2
Luis Javier Suárez;22/11/2020;La Liga;80;N;37;0;0;1;1;1;0;13;3;1;0;0
Luis Javier Suárez;29/11/2020;La Liga;81;Y;59;1;0;2;1;0;0;20;7;1;1;1
Luis Javier Suárez;06/12/2020;La Liga;82;Y;90;1;0;4;2;0;0;26;18;3;1;2
Luis Javier Suárez;13/12/2020;La Liga;83;Y;74;1;0;5;3;0;0;26;13;3;2;0
Luis Javier Suárez;20/12/2020;La Liga;84;Y;78;0;0;2;0;0;0;31;13;1;0;2
Luis Javier Suárez;23/12/2020;La Liga;85;N;28;0;0;0;0;0;0;9;7;1;0;0
Luis Javier Suárez;30/12/2020;La Liga;86;Y;88;0;0;9;1;0;0;38;2;1;0;1
Luis Javier Suárez;03/01/2021;La Liga;87;Y;90;0;0;3;2;0;0;27;8;0;0;1
Luis Javier Suárez;09/01/2021;La Liga;88;N;45;0;0;1;0;1;0;8;14;1;0;1
Luis Javier Suárez;12/01/2021;La Liga;89;Y;90;1;0;1;1;0;0;21;12;2;0;1
Luis Javier Suárez;20/01/2021;La Liga;90;Y;54;0;0;0;0;0;0;17;15;1;1;0
Luis Javier Suárez;24/01/2021;La Liga;91;Y;84;1;0;5;1;0;0;30;12;0;0;1
Luis Javier Suárez;31/01/2021;La Liga;92;Y;66;0;0;0;0;0;0;19;9;1;0;0
Luis Javier Suárez;06/02/2021;La Liga;93;Y;90;0;0;1;0;1;0;22;23;1;0;0
Luis Javier Suárez;11/04/2021;La Liga;94;N;26;0;0;1;0;1;0;8;1;0;0;0
Luis Javier Suárez;25/04/2021;La Liga;95;Y;67;0;0;1;0;0;0;29;9;0;0;0
Luis Javier Suárez;29/04/2021;La Liga;96;Y;85;0;0;1;0;0;0;19;26;0;0;0
Luis Javier Suárez;02/05/2021;La Liga;97;N;27;0;0;1;0;1;0;12;5;1;0;0
Luis Javier Suárez;10/05/2021;La Liga;98;Y;90;0;0;1;0;0;0;26;17;0;0;2
Luis Javier Suárez;13/05/2021;La Liga;99;N;37;0;0;4;3;0;0;13;8;0;0;0
Luis Javier Suárez;16/05/2021;La Liga;100;Y;90;0;1;1;0;0;0;26;8;2;2;1
Luis Javier Suárez;23/05/2021;La Liga;101;Y;75;0;0;2;1;0;0;24;13;2;0;1
Luis Javier Suárez;16/08/2021;La Liga;102;Y;45;0;0;1;0;0;0;7;9;0;0;0
Luis Javier Suárez;21/08/2021;La Liga;103;Y;71;1;0;2;1;0;0;14;5;0;0;0
Luis Javier Suárez;29/08/2021;La Liga;104;Y;77;0;0;2;2;1;0;27;12;2;0;2
Luis Javier Suárez;13/09/2021;La Liga;105;Y;83;1;0;3;1;0;0;29;4;0;0;1
Luis Javier Suárez;20/09/2021;La Liga;106;N;24;0;0;0;0;0;0;7;4;0;0;0
Luis Javier Suárez;23/09/2021;La Liga;107;Y;90;0;0;2;0;1;0;23;16;0;0;0
Luis Javier Suárez;27/09/2021;La Liga;108;Y;90;0;0;2;1;0;0;28;11;0;1;1
Luis Javier Suárez;03/10/2021;La Liga;109;Y;90;0;0;0;0;1;0;25;13;0;0;1
Luis Javier Suárez;22/10/2021;La Liga;110;Y;90;0;0;2;0;0;0;35;9;0;0;0
Luis Javier Suárez;28/10/2021;La Liga;111;Y;90;0;0;3;1;0;0;37;7;1;0;0
Luis Javier Suárez;01/11/2021;La Liga;112;Y;63;1;0;3;2;0;0;22;15;0;0;0
Luis Javier Suárez;06/11/2021;La Liga;113;Y;90;0;0;3;0;0;0;43;19;2;1;3
Roger Martí;20/01/2018;La Liga;1;N;27;1;0;0;0;0;0;9;9;0;0;0
Roger Martí;27/01/2018;La Liga;2;N;45;0;0;4;1;1;0;13;7;0;0;0
Roger Martí;03/02/2018;La Liga;3;N;23;0;0;1;0;0;0;6;9;0;0;2
Roger Martí;11/02/2018;La Liga;4;N;18;0;0;0;0;0;0;3;10;1;0;0
Roger Martí;18/02/2018;La Liga;5;N;45;0;0;0;0;0;0;14;27;0;0;0
Roger Martí;26/02/2018;La Liga;6;Y;90;0;0;1;0;1;0;28;27;1;0;2
Roger Martí;01/03/2018;La Liga;7;Y;45;0;0;0;0;0;0;13;8;1;0;0
Roger Martí;10/03/2018;La Liga;8;Y;68;0;0;1;1;0;0;24;10;1;0;0
Roger Martí;16/03/2018;La Liga;9;Y;90;1;0;2;1;1;0;33;20;1;1;1
Roger Martí;31/03/2018;La Liga;10;Y;90;0;0;1;1;1;0;28;17;0;0;3
Roger Martí;08/04/2018;La Liga;11;Y;86;0;0;5;2;0;0;27;19;0;0;0
Roger Martí;15/04/2018;La Liga;12;Y;90;0;0;3;1;0;0;29;19;0;0;1
Roger Martí;19/04/2018;La Liga;13;Y;90;0;0;2;0;0;0;32;13;0;0;0
Roger Martí;23/04/2018;La Liga;14;N;7;0;0;1;0;0;0;7;2;1;0;1
Roger Martí;27/04/2018;La Liga;15;Y;61;1;0;3;1;0;0;32;7;0;0;1
Roger Martí;07/05/2018;La Liga;16;N;20;0;1;0;0;0;0;6;2;0;0;0
Roger Martí;13/05/2018;La Liga;17;Y;68;0;1;1;0;0;0;12;20;0;0;0
Roger Martí;17/08/2018;La Liga;18;Y;73;1;0;2;1;0;0;14;26;0;1;0
Roger Martí;27/08/2018;La Liga;19;Y;90;0;0;5;1;0;0;29;21;0;0;0
Roger Martí;02/09/2018;La Liga;20;Y;90;2;0;4;2;0;0;32;10;2;0;0
Roger Martí;16/09/2018;La Liga;21;Y;90;0;0;4;0;0;0;25;8;0;0;1
Roger Martí;23/09/2018;La Liga;22;Y;60;1;0;3;2;0;0;19;16;1;0;1
Roger Martí;27/09/2018;La Liga;23;Y;67;0;0;1;0;0;0;16;9;0;0;0
Roger Martí;20/10/2018;La Liga;24;Y;78;1;0;1;0;0;0;29;16;0;1;1
Roger Martí;27/10/2018;La Liga;25;Y;63;1;0;1;1;0;0;25;17;1;0;0
Roger Martí;04/11/2018;La Liga;26;Y;60;0;0;2;1;0;0;18;13;0;0;1
Roger Martí;09/11/2018;La Liga;27;N;7;0;0;0;0;0;0;0;2;0;0;0
Roger Martí;24/11/2018;La Liga;28;Y;90;1;0;3;2;0;0;32;13;0;0;1
Roger Martí;03/12/2018;La Liga;29;Y;70;1;0;3;2;1;0;19;13;0;1;0
Roger Martí;09/12/2018;La Liga;30;Y;69;0;0;2;0;0;0;17;10;0;0;0
Roger Martí;23/12/2018;La Liga;31;Y;77;0;0;4;3;0;0;34;20;1;0;0
Roger Martí;04/01/2019;La Liga;32;Y;90;0;0;4;1;0;0;28;25;1;0;2
Roger Martí;13/01/2019;La Liga;33;Y;67;0;0;1;1;0;0;32;16;1;0;2
Roger Martí;20/01/2019;La Liga;34;N;8;1;0;2;1;1;0;8;5;1;0;0
Roger Martí;26/01/2019;La Liga;35;N;15;0;0;1;0;0;0;7;3;0;0;0
Roger Martí;02/02/2019;La Liga;36;Y;77;0;0;4;2;0;0;30;18;0;0;0
Roger Martí;11/02/2019;La Liga;37;Y;90;0;0;2;0;0;0;25;16;0;0;2
Roger Martí;24/02/2019;La Liga;38;Y;72;1;0;6;2;1;0;34;24;0;0;0
Roger Martí;04/03/2019;La Liga;39;N;16;0;0;1;0;0;0;11;0;0;0;0
Roger Martí;10/03/2019;La Liga;40;Y;69;0;0;1;0;0;0;15;7;1;0;3
Roger Martí;15/03/2019;La Liga;41;N;17;0;0;0;0;0;0;3;3;0;0;0
Roger Martí;31/03/2019;La Liga;42;N;8;0;0;0;0;0;0;1;1;0;0;0
Roger Martí;03/04/2019;La Liga;43;Y;90;1;0;0;0;1;0;19;9;0;0;0
Roger Martí;07/04/2019;La Liga;44;Y;90;1;0;2;2;1;0;18;9;0;0;0
Roger Martí;14/04/2019;La Liga;45;Y;67;0;0;1;1;0;0;8;22;1;0;0
Roger Martí;21/04/2019;La Liga;46;N;30;0;0;3;1;0;0;8;2;0;0;1
Roger Martí;27/04/2019;La Liga;47;N;7;0;0;0;0;0;0;6;2;0;0;0
Roger Martí;18/05/2019;La Liga;48;Y;90;1;0;5;1;0;0;35;17;0;0;1
Roger Martí;18/08/2019;La Liga;49;N;13;0;0;1;0;0;0;3;2;1;0;0
Roger Martí;23/08/2019;La Liga;50;N;28;2;0;0;0;0;0;10;5;0;0;1
Roger Martí;31/08/2019;La Liga;51;Y;63;0;0;0;0;0;0;18;10;0;0;0
Roger Martí;14/09/2019;La Liga;52;N;23;0;0;0;0;0;0;2;9;0;0;1
Roger Martí;21/09/2019;La Liga;53;Y;60;0;0;0;0;0;0;9;6;0;0;0
Roger Martí;24/09/2019;La Liga;54;N;19;0;0;2;0;0;0;8;2;0;0;0
Roger Martí;29/09/2019;La Liga;55;Y;74;0;0;3;0;1;0;25;7;0;0;0
Roger Martí;05/10/2019;La Liga;56;Y;90;1;0;1;0;1;0;41;39;3;1;0
Roger Martí;20/10/2019;La Liga;57;Y;84;0;0;3;1;0;0;29;17;1;0;1
Roger Martí;27/10/2019;La Liga;58;Y;62;0;0;1;1;0;0;19;6;0;0;1
Roger Martí;30/10/2019;La Liga;59;N;15;0;0;1;0;0;0;11;2;1;0;0
Roger Martí;10/11/2019;La Liga;60;N;4;0;0;0;0;0;0;2;0;0;0;0
Roger Martí;22/11/2019;La Liga;61;Y;78;1;0;5;3;0;0;27;27;0;1;2
Roger Martí;01/12/2019;La Liga;62;N;23;0;0;0;0;0;0;6;0;0;0;0
Roger Martí;07/12/2019;La Liga;63;Y;90;2;0;4;1;0;0;24;20;0;0;1
Roger Martí;14/12/2019;La Liga;64;Y;90;0;0;0;0;0;0;28;12;3;0;1
Roger Martí;22/12/2019;La Liga;65;Y;76;2;0;3;3;1;0;17;11;0;0;0
Roger Martí;04/01/2020;La Liga;66;Y;90;1;0;1;1;0;0;22;13;0;0;0
Roger Martí;18/01/2020;La Liga;67;Y;90;0;0;4;1;0;0;25;16;0;0;1
Roger Martí;24/01/2020;La Liga;68;Y;90;0;0;1;0;0;0;29;25;2;0;0
Roger Martí;02/02/2020;La Liga;69;Y;90;0;0;1;0;0;0;32;34;0;0;1
Roger Martí;08/02/2020;La Liga;70;Y;78;1;0;1;1;0;0;19;21;1;1;1
Roger Martí;15/02/2020;La Liga;71;Y;90;0;0;2;0;0;0;23;22;1;0;0
Roger Martí;22/02/2020;La Liga;72;Y;66;0;0;1;1;1;0;26;23;1;0;2
Roger Martí;29/02/2020;La Liga;73;Y;90;0;0;3;3;0;0;25;13;0;0;0
Roger Martí;08/03/2020;La Liga;74;Y;90;1;0;5;3;0;0;35;19;1;1;2
Roger Martí;12/06/2020;La Liga;75;Y;73;0;0;2;0;2;1;28;21;1;0;1
Roger Martí;20/06/2020;La Liga;76;Y;84;0;0;0;0;0;0;25;10;0;0;0
Roger Martí;23/06/2020;La Liga;77;Y;59;0;0;1;0;0;0;14;5;1;0;0
Roger Martí;28/06/2020;La Liga;78;N;27;0;0;0;0;0;0;13;3;0;0;0
Roger Martí;01/07/2020;La Liga;79;Y;78;0;0;2;1;0;0;23;9;0;0;0
Roger Martí;06/07/2020;La Liga;80;N;19;0;0;1;0;0;0;8;2;1;1;0
Roger Martí;09/07/2020;La Liga;81;Y;77;0;0;2;0;0;0;17;13;1;0;2
Roger Martí;12/07/2020;La Liga;82;N;29;0;0;0;0;0;0;4;4;0;0;0
Roger Martí;16/07/2020;La Liga;83;Y*;65;0;1;0;0;0;0;21;11;0;1;1
Roger Martí;19/07/2020;La Liga;84;Y;90;0;0;2;0;0;0;42;12;1;1;1
Roger Martí;27/09/2020;La Liga;85;N;27;1;1;1;1;0;0;17;3;1;0;0
Roger Martí;01/10/2020;La Liga;86;N;14;0;0;0;0;0;0;3;4;0;0;0
Roger Martí;04/10/2020;La Liga;87;Y;54;0;0;0;0;0;0;9;8;0;0;0
Roger Martí;18/10/2020;La Liga;88;N;28;0;0;0;0;0;0;8;2;0;0;0
Roger Martí;26/10/2020;La Liga;89;Y;90;1;0;0;0;0;0;43;18;1;0;0
Roger Martí;01/11/2020;La Liga;90;Y;90;0;0;3;1;0;0;22;11;0;0;1
Roger Martí;21/11/2020;La Liga;91;N;17;0;0;1;0;0;0;10;6;0;0;0
Roger Martí;27/11/2020;La Liga;92;Y;79;0;0;0;0;0;0;21;3;1;0;0
Roger Martí;05/12/2020;La Liga;93;Y;75;1;1;1;1;1;0;30;13;2;0;1
Roger Martí;13/12/2020;La Liga;94;Y;67;0;0;0;0;0;0;23;18;0;0;1
Roger Martí;19/12/2020;La Liga;95;Y;76;1;0;4;1;0;0;23;19;0;0;1
Roger Martí;22/12/2020;La Liga;96;Y;76;0;0;0;0;0;0;21;16;1;0;0
Roger Martí;29/12/2020;La Liga;97;Y;61;1;0;1;1;1;0;27;7;2;0;3
Roger Martí;02/01/2021;La Liga;98;Y;90;0;0;2;0;0;0;37;20;1;1;1
Roger Martí;10/01/2021;La Liga;99;Y;85;0;0;0;0;0;0;31;8;1;0;1
Roger Martí;19/01/2021;La Liga;100;Y;70;2;0;3;2;0;0;32;5;0;0;0
Roger Martí;22/01/2021;La Liga;101;Y;90;1;0;2;1;0;0;28;20;1;0;1
Roger Martí;30/01/2021;La Liga;102;Y;82;1;0;5;3;0;0;33;18;2;0;1
Roger Martí;06/02/2021;La Liga;103;Y;81;0;0;3;3;0;0;29;6;0;0;1
Roger Martí;17/02/2021;La Liga;104;Y;81;0;0;2;0;0;0;28;18;1;1;0
Roger Martí;26/02/2021;La Liga;105;Y;83;1;0;1;0;0;0;19;26;1;1;0
Roger Martí;07/03/2021;La Liga;106;N;21;0;0;0;0;0;0;3;0;0;0;0
Roger Martí;12/03/2021;La Liga;107;Y;71;1;0;1;1;0;0;19;11;0;0;2
Roger Martí;19/03/2021;La Liga;108;Y;90;0;0;0;0;0;0;25;27;0;0;0
Roger Martí;02/04/2021;La Liga;109;Y;78;0;0;3;2;0;0;27;9;1;0;1
Roger Martí;10/04/2021;La Liga;110;Y;67;0;0;1;0;0;0;28;18;0;0;1
Roger Martí;18/04/2021;La Liga;111;Y;90;0;0;2;0;1;0;22;49;2;0;2
Roger Martí;21/04/2021;La Liga;112;N;6;0;0;0;0;0;0;3;3;0;0;0
Roger Martí;24/04/2021;La Liga;113;Y;78;0;0;1;0;1;0;22;13;0;0;0
Roger Martí;30/04/2021;La Liga;114;Y;90;0;0;1;0;0;0;25;18;0;0;0
Roger Martí;11/05/2021;La Liga;115;Y;74;0;1;1;1;0;0;22;17;0;2;0
Roger Martí;16/05/2021;La Liga;116;N;27;0;0;0;0;0;0;9;4;0;0;0
Roger Martí;21/05/2021;La Liga;117;Y*;90;1;1;4;1;0;0;32;22;2;0;1
Roger Martí;14/08/2021;La Liga;118;Y;62;0;0;1;0;0;0;16;5;0;0;0
Roger Martí;22/08/2021;La Liga;119;Y;66;1;0;3;2;0;0;15;19;1;0;1
Roger Martí;28/08/2021;La Liga;120;Y*;90;0;0;2;0;0;0;27;8;0;0;1
Roger Martí;11/09/2021;La Liga;121;Y;74;1;0;0;0;0;0;27;8;2;0;1
Roger Martí;18/09/2021;La Liga;122;N;14;0;0;0;0;0;0;8;6;1;0;0
Roger Martí;21/09/2021;La Liga;123;Y;90;0;0;1;0;1;0;34;12;0;0;1
Roger Martí;26/09/2021;La Liga;124;Y;90;0;0;1;0;0;0;25;29;1;0;0
Roger Martí;02/10/2021;La Liga;125;Y;90;0;0;0;0;1;0;21;20;1;0;0
Karim Benzema;19/08/2018;La Liga;1;Y;90;0;0;1;0;0;0;43;10;0;0;0
Karim Benzema;26/08/2018;La Liga;2;Y;90;2;0;2;1;1;0;53;13;0;0;0
Karim Benzema;01/09/2018;La Liga;3;Y;90;2;0;4;3;0;0;47;14;0;0;0
Karim Benzema;15/09/2018;La Liga;4;Y;90;0;0;2;0;0;0;46;11;0;0;0
Karim Benzema;22/09/2018;La Liga;5;Y;59;0;0;1;0;0;0;24;8;0;0;1
Karim Benzema;26/09/2018;La Liga;6;Y;58;0;0;0;0;0;0;29;11;1;0;1
Karim Benzema;29/09/2018;La Liga;7;Y;87;0;0;1;0;0;0;40;14;0;0;1
Karim Benzema;06/10/2018;La Liga;8;Y;45;0;0;2;1;0;0;25;8;0;0;0
Karim Benzema;20/10/2018;La Liga;9;N;31;0;1;4;2;0;0;24;1;0;0;0
Karim Benzema;28/10/2018;La Liga;10;Y;90;0;0;5;0;0;0;38;14;0;0;0
Karim Benzema;03/11/2018;La Liga;11;Y;90;0;0;3;1;0;0;27;6;1;0;1
Karim Benzema;11/11/2018;La Liga;12;Y;90;1;0;7;3;0;0;49;15;3;1;0
Karim Benzema;24/11/2018;La Liga;13;Y;90;0;0;2;0;0;0;38;8;1;0;0
Karim Benzema;01/12/2018;La Liga;14;Y;90;0;1;3;0;0;0;51;18;1;1;1
Karim Benzema;09/12/2018;La Liga;15;Y;90;0;0;0;0;0;0;39;14;0;0;0
Karim Benzema;15/12/2018;La Liga;16;Y;77;1;0;1;1;0;0;60;25;0;0;0
Karim Benzema;03/01/2019;La Liga;17;Y;90;1;0;4;1;0;0;52;17;1;0;0
Karim Benzema;06/01/2019;La Liga;18;Y;90;0;0;4;2;0;0;45;18;0;0;1
Karim Benzema;13/01/2019;La Liga;19;Y;45;0;0;1;0;0;0;18;18;0;0;0
Karim Benzema;19/01/2019;La Liga;20;Y;90;0;0;2;2;0;0;52;11;0;0;1
Karim Benzema;27/01/2019;La Liga;21;Y;90;2;0;4;2;0;0;69;18;1;0;0
Karim Benzema;03/02/2019;La Liga;22;Y;74;1;0;3;2;0;0;56;6;1;0;0
Karim Benzema;09/02/2019;La Liga;23;Y;88;0;0;2;0;0;0;47;10;0;0;0
Karim Benzema;17/02/2019;La Liga;24;Y;90;0;0;4;1;0;0;48;19;0;1;1
Karim Benzema;24/02/2019;La Liga;25;Y*;73;1;0;2;0;0;0;39;11;0;0;0
Karim Benzema;02/03/2019;La Liga;26;Y;90;0;0;2;1;0;0;36;20;1;0;0
Karim Benzema;10/03/2019;La Liga;27;Y*;90;2;1;3;1;0;0;52;19;0;0;0
Karim Benzema;16/03/2019;La Liga;28;Y;81;0;1;4;2;0;0;35;5;0;0;0
Karim Benzema;31/03/2019;La Liga;29;Y;90;1;1;6;4;0;0;58;2;1;0;2
Karim Benzema;03/04/2019;La Liga;30;Y;90;1;0;2;2;0;0;54;12;1;0;2
Karim Benzema;06/04/2019;La Liga;31;Y*;90;2;0;6;3;0;0;48;13;3;0;0
Karim Benzema;15/04/2019;La Liga;32;Y;90;1;0;3;2;0;0;51;8;0;1;0
Karim Benzema;21/04/2019;La Liga;33;Y;90;3;0;4;3;0;0;44;10;1;1;0
Karim Benzema;25/04/2019;La Liga;34;Y*;90;0;0;3;1;0;0;49;6;1;0;0
Karim Benzema;12/05/2019;La Liga;35;Y;90;0;1;1;0;0;0;33;16;0;0;1
Karim Benzema;19/05/2019;La Liga;36;Y;75;0;0;1;0;0;0;30;13;0;0;1
Karim Benzema;17/08/2019;La Liga;37;Y;80;1;1;4;2;0;0;38;9;1;0;1
Karim Benzema;24/08/2019;La Liga;38;Y;88;1;0;5;2;0;0;48;1;0;0;0
Karim Benzema;01/09/2019;La Liga;39;Y;90;0;0;1;0;0;0;41;4;1;3;0
Karim Benzema;14/09/2019;La Liga;40;Y;82;2;0;7;4;0;0;54;5;1;1;0
Karim Benzema;22/09/2019;La Liga;41;Y;90;1;0;3;1;0;0;42;15;0;0;0
Karim Benzema;28/09/2019;La Liga;42;Y;87;0;0;2;1;0;0;38;12;0;0;0
Karim Benzema;05/10/2019;La Liga;43;Y;90;1;0;3;2;0;0;28;9;0;0;0
Karim Benzema;19/10/2019;La Liga;44;Y;90;0;0;3;1;0;0;50;5;0;0;1
Karim Benzema;30/10/2019;La Liga;45;Y;69;1;2;5;1;0;0;42;2;1;1;0
Karim Benzema;02/11/2019;La Liga;46;Y;82;0;0;6;2;0;0;34;14;0;0;0
Karim Benzema;09/11/2019;La Liga;47;Y;90;2;0;4;2;0;0;44;2;0;0;0
Karim Benzema;23/11/2019;La Liga;48;Y;90;1;1;6;3;0;0;56;9;0;0;1
Karim Benzema;30/11/2019;La Liga;49;Y;90;0;0;2;0;0;0;39;11;1;0;0
Karim Benzema;07/12/2019;La Liga;50;Y;90;1;1;4;3;0;0;41;7;0;0;0
Karim Benzema;15/12/2019;La Liga;51;Y;90;1;0;6;2;0;0;53;12;2;1;0
Karim Benzema;18/12/2019;La Liga;52;Y;90;0;0;2;1;0;0;55;14;0;0;1
Karim Benzema;22/12/2019;La Liga;53;Y;90;0;0;7;4;0;0;45;7;0;0;0
Karim Benzema;04/01/2020;La Liga;54;Y*;80;0;0;2;2;0;0;34;10;0;0;1
Karim Benzema;18/01/2020;La Liga;55;N;29;0;0;1;0;0;0;22;8;1;0;0
Karim Benzema;26/01/2020;La Liga;56;Y;90;0;0;2;1;0;0;58;13;2;1;0
Karim Benzema;01/02/2020;La Liga;57;Y;90;1;0;2;1;0;0;54;9;0;1;1
Karim Benzema;09/02/2020;La Liga;58;Y;87;0;1;5;0;0;0;46;7;0;1;1
Karim Benzema;16/02/2020;La Liga;59;Y;90;0;0;3;1;0;0;54;10;1;0;1
Karim Benzema;22/02/2020;La Liga;60;Y;90;0;0;3;2;0;0;49;6;1;0;0
Karim Benzema;01/03/2020;La Liga;61;Y;89;0;0;3;0;0;0;59;21;0;1;1
Karim Benzema;08/03/2020;La Liga;62;Y;90;1;0;1;0;0;0;55;17;0;0;0
Karim Benzema;14/06/2020;La Liga;63;Y;90;0;0;0;0;0;0;38;7;1;0;0
Karim Benzema;18/06/2020;La Liga;64;Y;90;2;0;3;2;0;0;60;12;1;0;1
Karim Benzema;21/06/2020;La Liga;65;Y;77;1;0;2;2;0;0;26;9;0;0;0
Karim Benzema;24/06/2020;La Liga;66;Y;82;0;0;3;2;0;0;31;5;1;0;0
Karim Benzema;28/06/2020;La Liga;67;Y;90;0;1;2;2;0;0;64;13;1;0;1
Karim Benzema;02/07/2020;La Liga;68;Y;89;0;0;3;1;0;0;44;6;0;0;2
Karim Benzema;05/07/2020;La Liga;69;Y;89;0;0;3;1;0;0;54;4;0;0;0
Karim Benzema;10/07/2020;La Liga;70;Y*;81;1;1;3;2;0;0;65;5;0;0;0
Karim Benzema;13/07/2020;La Liga;71;Y;90;1;0;3;2;0;0;58;7;0;1;3
Karim Benzema;16/07/2020;La Liga;72;Y;90;2;0;3;2;0;0;45;9;1;0;0
Karim Benzema;19/07/2020;La Liga;73;Y;60;0;0;1;0;0;0;24;3;0;0;0
Karim Benzema;20/09/2020;La Liga;74;Y;90;0;0;4;2;0;0;38;10;0;1;2
Karim Benzema;26/09/2020;La Liga;75;Y;90;0;1;4;0;0;0;48;7;0;0;2
Karim Benzema;30/09/2020;La Liga;76;Y;86;0;0;3;1;0;0;36;4;0;0;0
Karim Benzema;04/10/2020;La Liga;77;Y;90;1;0;6;1;0;0;44;9;1;0;0
Karim Benzema;17/10/2020;La Liga;78;Y;90;0;0;2;1;0;0;51;2;0;0;1
Karim Benzema;24/10/2020;La Liga;79;Y;90;0;1;3;1;0;0;48;12;1;0;1
Karim Benzema;31/10/2020;La Liga;80;Y;90;2;1;3;2;0;0;64;8;0;0;0
Karim Benzema;08/11/2020;La Liga;81;Y;75;1;0;2;2;0;0;44;4;0;0;0
Karim Benzema;05/12/2020;La Liga;82;Y*;90;0;0;3;1;0;0;38;5;0;0;0
Karim Benzema;12/12/2020;La Liga;83;Y;90;0;0;3;1;0;0;59;9;3;1;0
Karim Benzema;15/12/2020;La Liga;84;Y;90;2;0;4;2;0;0;38;8;0;0;1
Karim Benzema;20/12/2020;La Liga;85;Y;90;1;2;3;1;0;0;51;5;0;1;0
